Unnamed: 0,Year,Race Name,Driver ID,Constructor Name,Grid Position,Final Position,Fastest Lap Time,Points,Status,Number of Laps,Lap,Duration,Weather,Temperature (°C),Humidity (%),Wind Speed (m/s),Rain (mm),Pit Stops
12208,2019,Ab,ri,Re,7.0,11.0,101.19,0.0,+1 Lap,54.0,11.0,21.904,No rain,21.1,68,2.06,0.0,2
12289,2019,Ca,bo,Me,6.0,4.0,73.078,13.0,Finished,70.0,30.0,23.994,No rain,-4.97,57,6.69,0.0,2
9873,2022,It,pe,,,,,,DNF,,42.0,23.299,Rain,5.0,87,0.45,1.0,2
16489,2023,Un,st,As,0.0,7.0,99.908,6.0,Finished,56.0,20.0,24.457,Rain,17.84,85,3.09,0.0,1
13467,2022,Sã,ma,,,,,,DNF,,23.0,31.682,No rain,21.25,86,4.63,0.0,2
6894,2024,Be,sa,Fe,7.0,6.0,106.364,8.0,Finished,44.0,28.0,23.089,Rain,-1.91,100,2.57,0.0,2
9884,2020,Ba,no,Mc,9.0,4.0,93.588,12.0,Finished,57.0,1.0,19:13.898,No rain,21.05,72,5.45,0.0,2
3610,2023,Ca,al,As,2.0,2.0,75.779,18.0,Finished,70.0,41.0,23.928,No rain,-4.97,57,6.69,0.0,2
7151,2024,Si,pi,Mc,5.0,3.0,95.745,15.0,Finished,62.0,38.0,29.152,No rain,26.92,87,1.03,0.0,1
6012,2022,It,mi,,,,,,DNF,,33.0,24.817,Rain,5.0,87,0.45,1.0,1
13645,2019,Be,gi,Al,18.0,18.0,107.56,0.0,DNF,42.0,29.0,23.044,Rain,-1.91,100,2.57,0.0,1
14113,2020,Sa,ga,Al,9.0,11.0,,0.0,Finished,87.0,28.0,25.077,No rain,21.05,72,5.45,0.0,2
4882,2019,Ca,le,Fe,3.0,3.0,74.356,15.0,Finished,70.0,33.0,23.732,No rain,-4.97,57,6.69,0.0,1
16524,2020,Tu,gr,Ha,15.0,12.0,82.263,0.0,Finished,59.0,7.0,24.781,No rain,5.13,81,2.59,0.0,2
13076,2022,Un,le,Fe,12.0,3.0,99.731,15.0,Finished,56.0,35.0,23.755,Rain,17.84,85,3.09,0.0,2
12611,2023,Mo,oc,Al,3.0,3.0,76.52799999999999,15.0,Finished,78.0,32.0,25.833,No rain,11.92,73,3.6,0.0,2
12046,2023,Sã,ma,,,,,,DNF,,1.0,18.535,No rain,21.25,86,4.63,0.0,2
4146,2019,It,hu,,,,,,DNF,,29.0,24.092,Rain,5.0,87,0.45,1.0,1
8906,2024,Si,pi,Mc,5.0,3.0,95.745,15.0,Finished,62.0,38.0,29.152,No rain,26.92,87,1.03,0.0,1
6542,2023,Ja,pe,,,,,,DNF,,2.0,32.450,No rain,7.84,72,6.85,0.0,3
4431,2020,Ru,oc,Re,7.0,7.0,99.216,6.0,Finished,53.0,18.0,30.068,No rain,-0.89,51,7.0,0.0,1
16655,2019,Ab,ha,Me,1.0,1.0,99.283,26.0,Finished,55.0,26.0,22.178,No rain,21.1,68,2.06,0.0,1
406,2019,Ge,ke,,,,,,DNF,,8.0,21.106,No rain,0.22,86,0.0,0.0,2
16669,2023,Au,ga,Al,9.0,10.0,69.04599999999999,1.0,Finished,71.0,2.0,16.380,No rain,-2.06,86,1.54,0.0,2
13178,2021,Mo,no,Mc,5.0,3.0,74.67,15.0,Finished,78.0,30.0,23.874,No rain,11.92,73,3.6,0.0,1
16173,2022,Au,la,Wi,17.0,19.0,70.89,0.0,DNF,48.0,35.0,21.206,No rain,-2.06,86,1.54,0.0,2
8234,2022,Sp,ve,As,16.0,11.0,87.629,0.0,+1 Lap,65.0,21.0,22.536,No rain,9.61,85,3.09,0.0,1
11022,2024,Em,sa,Fe,4.0,5.0,80.22,10.0,Finished,63.0,27.0,30.508,Rain,4.34,96,2.91,1.33,1
14051,2024,Ja,pe,,,,,,DNF,,15.0,22.990,No rain,7.84,72,6.85,0.0,2
11563,2020,St,sa,Mc,3.0,9.0,65.619,3.0,+1 Lap,70.0,66.0,21.873,No rain,-2.06,86,1.54,0.0,2
11556,2023,Qa,pi,Mc,6.0,2.0,84.92099999999999,18.0,Finished,57.0,25.0,27.868,No rain,20.97,72,3.43,0.0,2
16353,2023,Me,pi,Mc,7.0,8.0,82.76,4.0,Finished,71.0,34.0,20:19.064,No rain,23.88,23,4.12,0.0,2
11,2023,Mi,le,Fe,7.0,7.0,91.434,6.0,Finished,57.0,17.0,22.068,No rain,22.99,64,8.23,0.0,1
4760,2024,Si,sa,Fe,10.0,7.0,96.561,6.0,Finished,62.0,13.0,29.385,No rain,26.92,87,1.03,0.0,1
1177,2021,Po,no,Mc,7.0,5.0,81.696,10.0,Finished,66.0,2.0,21.407,No rain,10.33,88,1.9,0.0,2
10693,2020,Sa,ri,Re,7.0,5.0,,10.0,Finished,87.0,29.0,24.474,No rain,21.05,72,5.45,0.0,2
2863,2020,Sa,no,Mc,19.0,10.0,,1.0,Finished,87.0,54.0,24.245,No rain,21.05,72,5.45,0.0,2
6471,2021,Br,bo,Me,3.0,3.0,90.524,15.0,Finished,52.0,22.0,28.209,No rain,4.18,97,2.28,0.0,2
9218,2022,Ba,ts,Al,16.0,8.0,97.104,4.0,Finished,57.0,15.0,26.095,No rain,21.05,72,5.45,0.0,2
12040,2021,Un,pe,,,,,,DNF,,12.0,25.018,Rain,17.84,85,3.09,0.0,2
2989,2020,70,ga,Al,7.0,11.0,90.092,0.0,Finished,52.0,7.0,28.356,No rain,4.18,97,2.28,0.0,2
11207,2020,Au,gr,Ha,15.0,16.0,70.228,0.0,DNF,49.0,20.0,23.280,No rain,-2.06,86,1.54,0.0,1
7010,2019,Ba,hu,,,,,,DNF,,12.0,25.498,No rain,21.05,72,5.45,0.0,2
11530,2019,Un,ra,,,,,,DNF,,40.0,24.686,Rain,17.84,85,3.09,0.0,2
14437,2023,Qa,ts,Al,11.0,15.0,87.174,0.0,+1 Lap,56.0,9.0,27.781,No rain,20.97,72,3.43,0.0,2
8927,2019,Fr,le,Fe,3.0,3.0,93.828,15.0,Finished,53.0,21.0,30.203,No rain,8.64,77,3.73,0.1,1
12592,2023,Ab,ts,Al,6.0,8.0,89.256,4.0,Finished,58.0,22.0,21.486,No rain,21.1,68,2.06,0.0,1
17949,2024,Sa,le,Fe,2.0,3.0,91.632,16.0,Finished,50.0,7.0,23.419,No rain,26.03,53,2.06,0.0,1
2875,2019,Au,gi,Al,14.0,15.0,88.479,0.0,+1 Lap,57.0,27.0,27.172,No rain,17.76,67,0.89,0.0,1
12178,2019,Ca,sa,Mc,11.0,11.0,76.471,0.0,+1 Lap,69.0,3.0,24.727,No rain,-4.97,57,6.69,0.0,1
9108,2023,La,oc,Al,16.0,4.0,96.637,12.0,Finished,50.0,20.0,21.763,No rain,14.64,31,1.54,0.0,1
2190,2019,Ja,ve,Fe,1.0,2.0,92.122,18.0,Finished,52.0,16.0,24.032,No rain,7.84,72,6.85,0.0,2
17091,2022,Mo,la,Wi,19.0,15.0,78.57900000000001,0.0,+1 Lap,63.0,1.0,36.773,No rain,11.92,73,3.6,0.0,3
3726,2024,La,le,Fe,4.0,4.0,95.674,12.0,Finished,50.0,9.0,21.329,No rain,14.64,31,1.54,0.0,1
9013,2022,Az,pe,,,,,,DNF,,16.0,23.379,Rain,4.97,75,12.35,0.0,2
8189,2022,Ca,al,Al,2.0,9.0,76.578,2.0,Finished,70.0,49.0,25.139,No rain,-4.97,57,6.69,0.0,2
1367,2021,Sa,ha,Me,1.0,1.0,90.734,26.0,Finished,50.0,13.0,16:35.856,No rain,26.03,53,2.06,0.0,2
3712,2024,Ja,hu,,,,,,DNF,,5.0,23.622,No rain,7.84,72,6.85,0.0,2
5450,2023,Me,sa,Fe,2.0,4.0,82.539,12.0,Finished,71.0,30.0,22.067,No rain,23.88,23,4.12,0.0,2
15638,2019,Ge,ke,,,,,,DNF,,21.0,21.179,No rain,0.22,86,0.0,0.0,2
1000,2020,It,bo,Me,2.0,5.0,83.961,10.0,Finished,53.0,22.0,24.410,Rain,5.0,87,0.45,1.0,2
7761,2024,Sp,bo,Sa,12.0,16.0,79.608,0.0,+1 Lap,65.0,28.0,22.963,No rain,9.61,85,3.09,0.0,2
3553,2019,Br,hu,,,,,,DNF,,27.0,23.344,No rain,21.25,86,4.63,0.0,2
4114,2023,It,ga,Al,17.0,15.0,85.758,0.0,Finished,51.0,31.0,24.686,Rain,5.0,87,0.45,1.0,2
1667,2021,Az,ha,Me,2.0,15.0,104.769,0.0,Finished,51.0,47.0,15.432,Rain,4.97,75,12.35,0.0,2
3173,2022,Du,bo,Al,16.0,19.0,76.844,0.0,DNF,53.0,16.0,19.741,No rain,1.59,88,3.6,0.0,2
15740,2023,Br,pi,Mc,3.0,4.0,90.85,12.0,Finished,52.0,29.0,28.655,No rain,4.18,97,2.28,0.0,1
17648,2023,Me,no,Mc,17.0,5.0,81.944,10.0,Finished,71.0,34.0,20:26.386,No rain,23.88,23,4.12,0.0,3
488,2022,Em,pe,,,,,,DNF,,18.0,30.366,Rain,4.34,96,2.91,1.33,2
16957,2020,Tu,sa,Mc,15.0,5.0,98.754,10.0,Finished,58.0,33.0,23.537,No rain,5.73,65,4.63,0.0,2
12975,2020,Be,bo,Me,2.0,2.0,107.983,18.0,Finished,44.0,11.0,25.548,Rain,-1.91,100,2.57,0.0,1
7848,2023,Sp,ga,Al,10.0,10.0,78.375,1.0,Finished,66.0,19.0,23.388,No rain,9.61,85,3.09,0.0,1
5704,2020,Ab,la,Wi,18.0,17.0,102.497,0.0,+1 Lap,54.0,11.0,21.357,No rain,21.1,68,2.06,0.0,2
8133,2019,Ru,gi,Al,12.0,15.0,98.696,0.0,Finished,53.0,2.0,38.193,No rain,-0.89,51,7.0,0.0,2
5105,2023,Qa,ga,Al,7.0,12.0,86.31,0.0,Finished,57.0,11.0,28.429,No rain,20.97,72,3.43,0.0,2
17171,2022,Du,al,Wi,15.0,12.0,75.534,0.0,Finished,72.0,21.0,19.325,No rain,1.59,88,3.6,0.0,1
3291,2020,It,ke,,,,,,DNF,,1.0,40.078,Rain,5.0,87,0.45,1.0,1
8125,2019,It,gi,Al,10.0,9.0,84.503,2.0,+1 Lap,52.0,21.0,25.698,Rain,5.0,87,0.45,1.0,1
11865,2022,Du,ga,Al,11.0,11.0,75.16499999999999,0.0,Finished,72.0,32.0,18.700,No rain,1.59,88,3.6,0.0,2
13380,2024,La,bo,Sa,19.0,18.0,96.601,0.0,+1 Lap,49.0,17.0,21.623,No rain,14.64,31,1.54,0.0,1
9519,2022,Si,pe,,,,,,DNF,,35.0,29.550,No rain,26.92,87,1.03,0.0,1
13965,2020,Tu,la,Wi,0.0,19.0,103.495,0.0,DNF,39.0,8.0,24.738,No rain,5.73,65,4.63,0.0,1
14287,2024,Ch,oc,Al,13.0,11.0,100.937,0.0,Finished,56.0,9.0,23.156,No rain,2.99,75,4.0,0.0,2
13598,2023,Hu,ma,,,,,,DNF,,23.0,21.407,No rain,1.26,70,3.09,0.0,1
17290,2022,Sa,ru,Me,6.0,5.0,92.821,10.0,Finished,50.0,16.0,21.415,No rain,26.03,53,2.06,0.0,1
4440,2019,Hu,ha,Me,3.0,1.0,78.52799999999999,25.0,Finished,70.0,31.0,22.880,No rain,1.26,70,3.09,0.0,2
10055,2019,Sp,ma,,,,,,DNF,,20.0,22.417,No rain,9.61,85,3.09,0.0,2
17735,2022,Br,pe,,,,,,DNF,,5.0,37.302,No rain,4.18,97,2.28,0.0,2
17509,2022,Sa,pe,,,,,,DNF,,15.0,20.481,No rain,26.03,53,2.06,0.0,1
17655,2024,Br,oc,Al,18.0,16.0,90.875,0.0,+2 Laps,50.0,21.0,28.276,No rain,4.18,97,2.28,0.0,3
15504,2024,Be,ha,Me,3.0,1.0,106.653,25.0,Finished,44.0,11.0,23.188,Rain,-1.91,100,2.57,0.0,2
15577,2020,Br,kv,Al,19.0,18.0,92.443,0.0,DNF,11.0,,,No rain,4.18,97,2.28,0.0,0
5238,2022,Fr,mi,,,,,,DNF,,9.0,36.704,No rain,8.64,77,3.73,0.1,2
14646,2023,Du,ke,,,,,,DNF,,9.0,20.137,No rain,1.59,88,3.6,0.0,2
15552,2024,Br,hu,,,,,,DNF,,26.0,29.412,No rain,4.18,97,2.28,0.0,1
12373,2020,Au,ke,,,,,,DNF,,,,No rain,-2.06,86,1.54,0.0,0
17345,2019,Fr,ve,Fe,7.0,5.0,92.74,11.0,Finished,53.0,51.0,30.468,No rain,8.64,77,3.73,0.1,2
13669,2021,It,la,Wi,13.0,11.0,85.953,0.0,Finished,53.0,23.0,24.168,Rain,5.0,87,0.45,1.0,1
7519,2023,Sã,pe,,,,,,DNF,,2.0,23:31.712,No rain,21.25,86,4.63,0.0,2
9991,2020,Sa,ga,Al,9.0,11.0,,0.0,Finished,87.0,51.0,24.577,No rain,21.05,72,5.45,0.0,2
9206,2022,Ab,ha,Me,5.0,18.0,89.788,0.0,DNF,55.0,18.0,21.270,No rain,21.1,68,2.06,0.0,1
9556,2021,Sa,ma,,,,,,DNF,,13.0,16:36.375,No rain,26.03,53,2.06,0.0,2
10225,2024,Ja,ke,,,,,,DNF,,1.0,26:24.630,No rain,7.84,72,6.85,0.0,1
4470,2021,Qa,ga,Al,2.0,11.0,87.019,0.0,+1 Lap,56.0,13.0,25.630,No rain,20.97,72,3.43,0.0,2
10985,2022,Mo,le,Fe,1.0,4.0,76.249,12.0,Finished,64.0,18.0,25.710,No rain,11.92,73,3.6,0.0,2
1969,2019,Un,ku,Wi,19.0,19.0,103.83,0.0,DNF,31.0,11.0,24.164,Rain,17.84,85,3.09,0.0,1
12595,2020,It,al,Re,9.0,15.0,84.926,0.0,Finished,53.0,22.0,29.661,Rain,5.0,87,0.45,1.0,1
5757,2023,Sp,de,,,,,,DNF,,38.0,21.976,No rain,9.61,85,3.09,0.0,2
6294,2024,Az,oc,Al,0.0,15.0,108.831,0.0,+1 Lap,50.0,49.0,20.634,Rain,4.97,75,12.35,0.0,1
12115,2024,Sp,ke,,,,,,DNF,,29.0,28.967,No rain,9.61,85,3.09,0.0,2
13605,2021,Br,gi,Al,15.0,13.0,92.346,0.0,+1 Lap,51.0,23.0,28.137,No rain,4.18,97,2.28,0.0,2
7595,2023,Au,ru,Me,2.0,18.0,82.68,0.0,DNF,17.0,7.0,19.146,No rain,17.76,67,0.89,0.0,2
9110,2021,It,pe,,,,,,DNF,,26.0,23.906,Rain,5.0,87,0.45,1.0,1
3249,2022,Br,sa,Fe,1.0,1.0,90.813,25.0,Finished,52.0,20.0,28.574,No rain,4.18,97,2.28,0.0,2
6570,2023,La,st,As,19.0,5.0,96.584,10.0,Finished,50.0,3.0,22.222,No rain,14.64,31,1.54,0.0,2
6638,2023,Be,oc,Al,14.0,8.0,110.439,4.0,Finished,44.0,6.0,23.085,Rain,-1.91,100,2.57,0.0,2
15398,2024,Me,pe,,,,,,DNF,,43.0,22.174,No rain,23.88,23,4.12,0.0,3
12504,2024,It,st,As,17.0,19.0,82.232,0.0,+1 Lap,52.0,50.0,25.269,Rain,5.0,87,0.45,1.0,3
125,2019,Ru,ra,,,,,,DNF,,27.0,36.512,No rain,-0.89,51,7.0,0.0,2
16170,2020,Ei,ma,,,,,,DNF,,16.0,22.106,No rain,-2.31,93,3.09,0.0,2
5370,2022,Mi,bo,Al,5.0,7.0,93.184,6.0,Finished,57.0,26.0,19.614,No rain,22.99,64,8.23,0.0,1
1239,2023,Du,ga,Al,12.0,3.0,74.441,15.0,Finished,72.0,11.0,19.518,No rain,1.59,88,3.6,0.0,2
2289,2019,Ba,bo,Me,4.0,2.0,94.209,18.0,Finished,57.0,12.0,24.865,No rain,21.05,72,5.45,0.0,1
8467,2023,Be,ga,Al,12.0,11.0,110.911,0.0,Finished,44.0,23.0,25.664,Rain,-1.91,100,2.57,0.0,1
1229,2023,Sp,ha,Me,4.0,2.0,76.676,18.0,Finished,66.0,24.0,22.575,No rain,9.61,85,3.09,0.0,1
9200,2020,Br,al,Re,12.0,8.0,88.689,4.0,Finished,52.0,30.0,33.308,No rain,4.18,97,2.28,0.0,2
6980,2021,Sã,bo,Me,1.0,3.0,72.526,15.0,Finished,71.0,8.0,17.837,No rain,21.25,86,4.63,0.0,2
5178,2022,Az,ga,Al,6.0,5.0,108.519,10.0,Finished,51.0,9.0,22.698,Rain,4.97,75,12.35,0.0,1
10724,2024,Me,sa,Fe,1.0,1.0,80.137,25.0,Finished,71.0,32.0,22.249,No rain,23.88,23,4.12,0.0,1
1058,2020,Tu,ra,,,,,,DNF,,1.0,30.623,No rain,5.13,81,2.59,0.0,3
6262,2023,Me,ri,Al,4.0,7.0,82.679,6.0,Finished,71.0,27.0,22.406,No rain,23.88,23,4.12,0.0,2
15360,2019,Be,sa,Mc,15.0,19.0,,0.0,DNF,1.0,1.0,59.291,Rain,-1.91,100,2.57,0.0,1
281,2023,Un,ga,Al,7.0,6.0,100.412,8.0,Finished,56.0,37.0,24.880,Rain,17.84,85,3.09,0.0,2
14846,2022,Au,ve,As,18.0,17.0,70.001,0.0,+1 Lap,70.0,20.0,22.112,No rain,-2.06,86,1.54,0.0,1
968,2021,It,la,Wi,13.0,11.0,85.953,0.0,Finished,53.0,23.0,24.168,Rain,5.0,87,0.45,1.0,1
16001,2024,Sp,ga,Al,7.0,9.0,79.045,2.0,Finished,66.0,14.0,26.097,No rain,9.61,85,3.09,0.0,2
1939,2023,Mi,ru,Me,6.0,4.0,91.015,12.0,Finished,57.0,17.0,22.335,No rain,22.99,64,8.23,0.0,1
619,2024,Ca,pe,,,,,,DNF,,43.0,24.423,No rain,-4.97,57,6.69,0.0,2
1742,2021,Qa,bo,Me,6.0,20.0,87.246,0.0,DNF,48.0,33.0,36.341,No rain,20.97,72,3.43,0.0,1
14135,2023,Az,le,Fe,1.0,3.0,104.561,15.0,Finished,51.0,11.0,21.126,Rain,4.97,75,12.35,0.0,1
9847,2019,Sp,gi,Al,18.0,16.0,81.833,0.0,Finished,66.0,41.0,23.507,No rain,9.61,85,3.09,0.0,2
3568,2024,Au,ri,RB,18.0,12.0,81.239,0.0,+1 Lap,57.0,29.0,17.751,No rain,17.76,67,0.89,0.0,2
15563,2022,Mo,ve,As,9.0,10.0,77.55799999999999,1.0,Finished,64.0,6.0,24.965,No rain,11.92,73,3.6,0.0,1
6116,2019,Sp,ma,,,,,,DNF,,43.0,22.540,No rain,9.61,85,3.09,0.0,2
3178,2023,Du,st,As,11.0,11.0,75.17099999999999,0.0,Finished,72.0,4.0,20.036,No rain,1.59,88,3.6,0.0,2
9499,2023,Au,oc,Al,12.0,14.0,69.797,0.0,+1 Lap,70.0,2.0,18.143,No rain,-2.06,86,1.54,0.0,1
6099,2023,Au,sa,Fe,5.0,12.0,80.467,0.0,Finished,58.0,8.0,15:37.024,No rain,17.76,67,0.89,0.0,2
10552,2020,St,bo,Me,4.0,2.0,67.534,18.0,Finished,71.0,34.0,21.376,No rain,-2.06,86,1.54,0.0,1
13994,2023,Ca,sa,Wi,18.0,20.0,78.437,0.0,DNF,6.0,,,No rain,-4.97,57,6.69,0.0,0
17102,2020,It,ha,Me,1.0,7.0,82.746,7.0,Finished,53.0,20.0,24.671,Rain,5.0,87,0.45,1.0,2
15635,2022,Sa,ma,,,,,,DNF,,16.0,20.731,No rain,26.03,53,2.06,0.0,1
6276,2023,Be,ri,Al,19.0,16.0,110.994,0.0,Finished,44.0,5.0,22.843,Rain,-1.91,100,2.57,0.0,2
9472,2019,Ja,pe,,,,,,DNF,,41.0,23.301,No rain,7.84,72,6.85,0.0,2
13149,2020,Tu,ha,Me,6.0,1.0,99.413,25.0,Finished,58.0,8.0,23.860,No rain,5.73,65,4.63,0.0,1
11083,2021,Au,ra,,,,,,DNF,,37.0,21.896,No rain,-2.06,86,1.54,0.0,1
5724,2022,Au,ma,,,,,,DNF,,36.0,21.444,No rain,-2.06,86,1.54,0.0,2
10831,2022,Au,oc,Al,8.0,7.0,82.469,6.0,Finished,58.0,17.0,19.128,No rain,17.76,67,0.89,0.0,1
16653,2023,Si,pi,Mc,17.0,7.0,98.492,6.0,Finished,62.0,20.0,29.369,No rain,26.92,87,1.03,0.0,1
629,2023,It,ha,Me,8.0,6.0,85.582,8.0,Finished,51.0,27.0,24.255,Rain,5.0,87,0.45,1.0,1
11970,2023,Un,sa,Fe,4.0,3.0,100.034,15.0,Finished,56.0,17.0,23.668,Rain,17.84,85,3.09,0.0,2
6430,2021,Mo,ru,Wi,15.0,14.0,75.539,0.0,+1 Lap,77.0,31.0,23.928,No rain,11.92,73,3.6,0.0,1
3374,2023,Au,sa,Fe,3.0,6.0,68.88,8.0,Finished,71.0,2.0,16.380,No rain,-2.06,86,1.54,0.0,1
12588,2023,Ab,sa,Fe,16.0,18.0,89.452,0.0,DNF,57.0,23.0,21.229,No rain,21.1,68,2.06,0.0,1
13760,2024,Un,ke,,,,,,DNF,,38.0,24.087,Rain,17.84,85,3.09,0.0,2
10238,2023,Au,al,Wi,10.0,11.0,69.56,0.0,Finished,71.0,2.0,16.737,No rain,-2.06,86,1.54,0.0,2
2113,2022,Sã,ve,As,9.0,11.0,75.549,0.0,Finished,71.0,26.0,24.248,No rain,21.25,86,4.63,0.0,2
3216,2020,Em,ma,,,,,,DNF,,18.0,29.427,Rain,4.34,96,2.91,1.33,1
13125,2023,Au,ts,Al,16.0,19.0,69.62,0.0,+1 Lap,70.0,2.0,16.246,No rain,-2.06,86,1.54,0.0,2
3814,2020,Sa,kv,Al,6.0,7.0,,6.0,Finished,87.0,27.0,24.101,No rain,21.05,72,5.45,0.0,2
8321,2024,Ch,ha,Me,18.0,9.0,100.835,2.0,Finished,56.0,9.0,22.518,No rain,2.99,75,4.0,0.0,2
3155,2020,Tu,ma,,,,,,DNF,,11.0,24.256,No rain,5.73,65,4.63,0.0,2
14296,2024,Si,no,Mc,1.0,1.0,94.925,25.0,Finished,62.0,30.0,29.091,No rain,26.92,87,1.03,0.0,1
2278,2022,Em,ri,Mc,6.0,18.0,81.577,0.0,+1 Lap,62.0,30.0,30.155,Rain,4.34,96,2.91,1.33,3
4599,2023,Me,pi,Mc,7.0,8.0,82.76,4.0,Finished,71.0,34.0,20:19.064,No rain,23.88,23,4.12,0.0,2
13,2021,Ru,le,Fe,19.0,15.0,98.994,0.0,+1 Lap,52.0,35.0,31.849,No rain,-0.89,51,7.0,0.0,1
1646,2021,Br,mi,,,,,,DNF,,2.0,34:35.728,No rain,4.18,97,2.28,0.0,1
2365,2021,Az,ma,Ha,18.0,14.0,107.747,0.0,Finished,51.0,44.0,24.780,Rain,4.97,75,12.35,0.0,3
4648,2021,Ab,ga,Al,12.0,5.0,87.342,10.0,Finished,58.0,36.0,22.133,No rain,21.1,68,2.06,0.0,2
12197,2021,Me,bo,Me,1.0,15.0,77.774,0.0,+2 Laps,69.0,40.0,31.664,No rain,23.88,23,4.12,0.0,4
374,2024,Em,sa,Fe,4.0,5.0,80.22,10.0,Finished,63.0,27.0,30.508,Rain,4.34,96,2.91,1.33,1
16825,2023,Qa,la,Al,17.0,17.0,87.113,0.0,+1 Lap,56.0,3.0,29.330,No rain,20.97,72,3.43,0.0,2
525,2023,Qa,pi,Mc,6.0,2.0,84.92099999999999,18.0,Finished,57.0,12.0,28.875,No rain,20.97,72,3.43,0.0,2
9131,2020,Sp,al,Re,6.0,8.0,82.194,4.0,+1 Lap,65.0,17.0,21.663,No rain,9.61,85,3.09,0.0,2
11561,2024,Du,ts,RB,11.0,17.0,75.55199999999999,0.0,+1 Lap,71.0,32.0,20.880,No rain,1.59,88,3.6,0.0,2
13910,2021,Fr,al,Al,9.0,8.0,97.646,4.0,Finished,53.0,18.0,31.288,No rain,8.64,77,3.73,0.1,1
12765,2021,Du,la,Wi,0.0,16.0,75.78999999999999,0.0,+2 Laps,70.0,23.0,20.646,No rain,1.59,88,3.6,0.0,1
529,2019,Au,le,Fe,5.0,5.0,86.926,10.0,Finished,58.0,28.0,22.306,No rain,17.76,67,0.89,0.0,1
15596,2022,Ja,pe,,,,,,DNF,,7.0,25.322,No rain,7.84,72,6.85,0.0,2
9461,2023,Au,ma,,,,,,DNF,,8.0,15:25.112,No rain,17.76,67,0.89,0.0,1
12473,2023,Mi,ts,Al,17.0,11.0,91.038,0.0,Finished,57.0,36.0,22.390,No rain,22.99,64,8.23,0.0,1
12201,2023,Un,sa,Fe,4.0,3.0,100.034,15.0,Finished,56.0,35.0,23.673,Rain,17.84,85,3.09,0.0,2
12582,2023,Ba,no,Mc,11.0,17.0,95.822,0.0,+2 Laps,55.0,27.0,33.467,No rain,21.05,72,5.45,0.0,3
11171,2021,Qa,mi,,,,,,DNF,,22.0,25.881,No rain,20.97,72,3.43,0.0,1
18046,2023,Au,sa,Wi,18.0,16.0,81.456,0.0,DNF,56.0,1.0,18.382,No rain,17.76,67,0.89,0.0,4
12003,2022,Au,le,Fe,1.0,1.0,80.26,26.0,Finished,58.0,22.0,17.973,No rain,17.76,67,0.89,0.0,1
6563,2020,St,oc,Re,5.0,18.0,69.321,0.0,DNF,25.0,,,No rain,-2.06,86,1.54,0.0,0
4703,2021,Un,sa,Fe,5.0,7.0,100.377,6.0,Finished,56.0,11.0,23.414,Rain,17.84,85,3.09,0.0,2
15282,2019,Ru,ku,Wi,18.0,16.0,102.327,0.0,DNF,28.0,2.0,30.177,No rain,-0.89,51,7.0,0.0,2
15921,2020,Ei,ve,Fe,11.0,11.0,90.408,0.0,Finished,60.0,41.0,24.366,No rain,-2.31,93,3.09,0.0,2
17956,2024,Sã,la,RB,5.0,9.0,82.123,2.0,Finished,69.0,32.0,23:42.722,No rain,21.25,86,4.63,0.0,2
955,2023,Du,ru,Me,3.0,17.0,75.124,0.0,Finished,72.0,10.0,20.148,No rain,1.59,88,3.6,0.0,2
6675,2024,Si,al,Wi,11.0,20.0,96.888,0.0,DNF,15.0,11.0,29.126,No rain,26.92,87,1.03,0.0,1
3453,2019,Fr,gr,Ha,16.0,20.0,95.691,0.0,DNF,44.0,31.0,30.837,No rain,8.64,77,3.73,0.1,1
12803,2024,Sa,al,Wi,12.0,11.0,92.307,0.0,Finished,50.0,7.0,21.723,No rain,26.03,53,2.06,0.0,1
15140,2020,Tu,le,Fe,5.0,8.0,81.229,4.0,Finished,59.0,21.0,23.469,No rain,5.13,81,2.59,0.0,3
8595,2024,Mi,pe,,,,,,DNF,,17.0,21.695,No rain,22.99,64,8.23,0.0,2
2071,2023,Ca,zh,Al,20.0,16.0,77.09,0.0,+1 Lap,69.0,32.0,27.509,No rain,-4.97,57,6.69,0.0,2
956,2021,Sa,bo,Me,2.0,3.0,91.408,15.0,Finished,50.0,13.0,16:35.942,No rain,26.03,53,2.06,0.0,2
16542,2021,St,la,Wi,16.0,17.0,70.104,0.0,DNF,68.0,1.0,26.419,No rain,-2.06,86,1.54,0.0,2
14036,2024,Az,bo,Sa,16.0,16.0,108.418,0.0,+1 Lap,50.0,11.0,20.045,Rain,4.97,75,12.35,0.0,1
7005,2023,Du,la,Al,19.0,13.0,74.82,0.0,Finished,72.0,10.0,30.836,No rain,1.59,88,3.6,0.0,2
352,2019,Br,ri,Re,7.0,7.0,89.624,6.0,Finished,52.0,20.0,28.381,No rain,4.18,97,2.28,0.0,2
13518,2022,Sa,le,Fe,2.0,2.0,91.634,19.0,Finished,50.0,16.0,21.038,No rain,26.03,53,2.06,0.0,1
16309,2019,Fr,bo,Me,2.0,2.0,93.586,18.0,Finished,53.0,23.0,30.412,No rain,8.64,77,3.73,0.1,1
6236,2021,Hu,al,Al,9.0,4.0,80.35900000000001,12.0,Finished,70.0,3.0,37.122,No rain,1.26,70,3.09,0.0,2
12732,2023,Du,ke,,,,,,DNF,,9.0,20.137,No rain,1.59,88,3.6,0.0,2
